EmployeeID,Age,Gender,MaritalStatus,Education,EducationField,Department,JobRole,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,HourlyRate,DailyRate,PercentSalaryHike,DistanceFromHome,BusinessTravel,OverTime,NumCompaniesWorked,TotalWorkingYears,TrainingTimesLastYear,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,StockOptionLevel,Attrition,Over18,StandardHours
888,36,Male,Married,1,Technical Degree,Sales,Sales Manager,4,26,4,4,2,20733.6,129.58,1036.64,23,10,Travel_Rarely,Yes,3,33,0,2,3,3,1,1,3,3,No,Y,80
889,60,Female,Single,1,Human Resources,Human Resources,Recruiter,4,6,0,0,4,28677.6,179.23,1433.84,21,6,Travel_Frequently,Yes,8,14,5,2,1,2,1,4,3,0,No,Y,80
890,46,Male,Divorced,4,Other,Human Resources,Recruiter,2,21,1,1,8,13801.2,86.26,690.08,6,4,Travel_Frequently,No,9,25,6,1,3,1,2,4,3,0,No,Y,80
891,48,Male,Divorced,3,Life Sciences,Finance,Financial Analyst,2,0,0,0,0,14994,93.71,749.68,7,15,Travel_Rarely,No,2,5,4,4,2,3,3,3,3,0,No,Y,80
892,51,Male,Single,5,Human Resources,IT,Software Engineer,5,5,5,5,4,10365,64.78,518.24,7,14,Non-Travel,Yes,6,8,5,4,1,2,4,4,3,0,No,Y,80
893,23,Male,Single,5,Life Sciences,Finance,Financial Analyst,2,29,6,3,4,7916.4,49.48,395.84,13,7,Travel_Frequently,No,2,37,2,4,1,1,2,1,3,2,No,Y,80
894,41,Male,Single,3,Medical,Finance,Finance Manager,1,18,1,1,3,5707.2,35.67,285.36,16,8,Travel_Rarely,Yes,8,26,4,4,4,1,2,4,3,3,Yes,Y,80
895,37,Female,Married,3,Medical,Human Resources,HR Associate,3,11,3,3,4,18381.6,114.88,919.04,7,23,Non-Travel,No,5,19,5,1,2,4,3,2,3,3,No,Y,80
896,55,Male,Married,3,Other,Finance,Accountant,2,6,2,2,6,3154.8,19.72,157.76,17,13,Travel_Frequently,No,4,8,1,3,3,4,2,2,3,2,No,Y,80
897,33,Female,Single,4,Human Resources,IT,Systems Administrator,1,12,6,6,1,5659.8,35.37,282.96,23,19,Travel_Frequently,Yes,3,23,3,2,2,2,3,4,4,3,No,Y,80
898,53,Female,Married,5,Medical,Human Resources,HR Manager,1,9,1,1,4,6362.4,39.77,318.16,10,2,Non-Travel,No,9,16,0,3,2,2,1,2,4,3,Yes,Y,80
899,26,Male,Married,3,Life Sciences,Finance,Accountant,2,26,9,1,4,16971.6,106.07,848.56,25,22,Travel_Rarely,Yes,4,28,1,3,1,1,2,4,3,3,Yes,Y,80
900,63,Female,Married,4,Marketing,Research & Development,R&D Manager,2,9,0,0,2,3493.2,21.83,174.64,21,6,Travel_Rarely,No,3,9,4,4,4,4,1,3,3,3,Yes,Y,80
901,63,Male,Married,4,Human Resources,Research & Development,Research Scientist,1,15,10,5,3,7372.8,46.08,368.64,5,15,Non-Travel,No,6,18,4,4,3,4,2,3,4,0,No,Y,80
902,53,Female,Married,1,Other,Research & Development,Lab Technician,2,30,1,1,7,15385.2,96.16,769.28,24,11,Travel_Frequently,Yes,0,31,3,4,4,2,2,1,3,2,Yes,Y,80
903,27,Female,Divorced,2,Life Sciences,Research & Development,R&D Manager,3,26,9,1,3,18806.4,117.54,940.32,20,7,Travel_Rarely,No,0,32,2,2,3,3,3,4,3,0,No,Y,80
904,49,Female,Single,4,Other,IT,Software Engineer,2,24,3,3,1,2500.8,15.63,125.04,20,14,Travel_Frequently,Yes,9,26,6,4,1,3,1,4,3,1,No,Y,80
905,27,Female,Married,3,Technical Degree,Research & Development,Lab Technician,1,19,1,1,8,1213.8,7.59,60.72,16,12,Non-Travel,Yes,1,29,6,4,3,3,4,3,3,0,No,Y,80
906,63,Male,Married,4,Life Sciences,Sales,Sales Representative,1,18,3,0,4,4335,27.09,216.72,14,4,Non-Travel,No,0,25,4,2,2,1,1,2,3,3,No,Y,80
907,37,Male,Divorced,3,Human Resources,IT,Software Engineer,3,20,0,0,8,19539,122.12,976.96,5,5,Travel_Frequently,No,2,30,0,4,3,4,2,2,3,2,No,Y,80
908,34,Male,Single,2,Human Resources,Finance,Accountant,3,27,0,0,6,17973,112.33,898.64,6,17,Non-Travel,No,0,32,0,1,1,3,2,1,3,1,No,Y,80
909,28,Female,Single,3,Human Resources,Human Resources,Recruiter,3,17,0,0,2,15375.6,96.1,768.8,12,6,Non-Travel,Yes,1,29,0,3,4,2,2,1,3,3,No,Y,80
910,52,Female,Married,3,Other,Human Resources,HR Manager,4,23,0,0,3,7941.6,49.64,397.12,19,25,Travel_Rarely,No,6,25,6,3,2,3,4,4,4,3,No,Y,80
911,33,Female,Single,3,Other,IT,Software Engineer,1,11,3,0,2,8563.2,53.52,428.16,17,3,Non-Travel,No,0,15,2,4,4,1,2,4,3,0,No,Y,80
912,47,Male,Single,1,Technical Degree,Finance,Financial Analyst,4,26,0,0,0,9880.8,61.75,494,21,29,Non-Travel,Yes,6,34,6,1,1,1,2,1,3,1,Yes,Y,80
913,62,Male,Single,2,Marketing,Research & Development,Research Scientist,5,8,5,2,3,43716,273.23,2185.84,19,25,Travel_Frequently,No,9,19,1,1,2,4,1,1,3,3,Yes,Y,80
914,44,Female,Married,3,Other,Human Resources,HR Manager,3,20,9,2,0,13006.8,81.29,650.32,14,24,Non-Travel,No,4,30,1,1,1,1,1,4,3,2,No,Y,80
915,40,Female,Married,4,Technical Degree,Research & Development,Research Scientist,5,25,10,5,2,12060,75.38,603.04,20,20,Travel_Frequently,Yes,5,38,3,1,2,4,1,4,4,2,No,Y,80
916,50,Male,Single,3,Technical Degree,Research & Development,Lab Technician,4,0,0,0,0,7272,45.45,363.6,16,17,Travel_Frequently,Yes,1,11,1,1,1,4,2,1,3,0,Yes,Y,80
917,44,Male,Divorced,4,Human Resources,Sales,Sales Representative,2,5,4,4,1,6512.4,40.7,325.6,12,19,Travel_Frequently,No,7,13,0,4,3,3,2,1,3,2,No,Y,80
918,59,Female,Single,3,Other,Finance,Financial Analyst,5,29,1,1,6,42549,265.93,2127.44,14,28,Non-Travel,No,9,35,3,3,4,1,2,2,4,3,No,Y,80
919,47,Female,Divorced,1,Marketing,Finance,Financial Analyst,2,7,7,7,1,13057.2,81.61,652.88,13,8,Travel_Rarely,Yes,9,12,1,1,3,4,4,2,3,1,No,Y,80
920,35,Female,Divorced,2,Medical,IT,Software Engineer,3,8,0,0,8,7533,47.08,376.64,15,8,Travel_Rarely,No,7,20,4,2,3,2,4,4,4,1,No,Y,80
921,63,Female,Single,1,Medical,Research & Development,R&D Manager,2,0,0,0,0,15940.8,99.63,797.04,5,3,Travel_Frequently,Yes,3,5,4,3,3,2,2,3,3,0,No,Y,80
922,60,Male,Single,4,Marketing,Human Resources,HR Associate,3,26,4,4,2,15071.4,94.2,753.6,6,30,Travel_Frequently,No,6,28,1,2,1,1,1,4,3,1,No,Y,80
923,33,Male,Married,2,Medical,Finance,Accountant,4,14,3,3,1,21084,131.78,1054.24,21,23,Travel_Rarely,No,6,23,5,4,1,4,1,2,3,0,No,Y,80
924,43,Male,Divorced,3,Medical,IT,IT Manager,3,4,4,4,1,25066.8,156.67,1253.36,6,21,Travel_Frequently,No,0,8,3,3,1,4,4,3,3,3,No,Y,80
925,45,Male,Divorced,1,Technical Degree,Research & Development,Research Scientist,1,7,6,3,7,7711.2,48.2,385.6,16,21,Travel_Frequently,No,6,9,2,4,3,3,4,2,3,1,No,Y,80
926,58,Female,Divorced,3,Human Resources,Sales,Sales Representative,5,29,8,6,0,34962,218.51,1748.08,24,29,Travel_Frequently,No,0,38,4,2,2,4,4,3,3,1,No,Y,80
927,46,Female,Single,2,Life Sciences,Research & Development,R&D Manager,5,18,8,1,1,22197,138.73,1109.84,24,10,Non-Travel,No,3,26,0,1,1,2,4,4,3,1,No,Y,80
928,59,Male,Divorced,3,Technical Degree,Human Resources,HR Associate,2,10,6,6,8,16084.8,100.53,804.24,20,3,Non-Travel,Yes,2,16,3,4,1,3,3,1,3,0,No,Y,80
929,34,Male,Divorced,3,Human Resources,Human Resources,HR Manager,3,14,9,4,6,4321.8,27.01,216.08,15,17,Travel_Frequently,No,9,22,4,4,2,2,1,4,3,3,No,Y,80
930,56,Male,Single,5,Medical,Finance,Financial Analyst,4,12,2,0,1,21261.6,132.88,1063.04,15,12,Travel_Frequently,No,8,25,2,3,4,4,3,3,3,2,No,Y,80
931,28,Female,Single,3,Technical Degree,Finance,Accountant,1,0,0,0,0,5587.8,34.92,279.36,15,17,Travel_Frequently,Yes,4,1,2,1,4,4,3,3,3,1,Yes,Y,80
932,41,Female,Married,1,Human Resources,IT,IT Manager,4,29,4,0,2,12729.6,79.56,636.48,11,17,Travel_Frequently,No,0,36,6,3,4,1,1,4,3,1,No,Y,80
933,61,Male,Married,3,Medical,Research & Development,R&D Manager,4,1,1,0,1,33554.4,209.72,1677.76,6,18,Non-Travel,Yes,0,9,5,1,2,3,1,4,3,3,No,Y,80
934,30,Female,Married,3,Medical,IT,Software Engineer,1,6,5,5,4,6376.8,39.86,318.88,5,10,Travel_Frequently,Yes,7,12,2,4,4,3,1,3,3,1,No,Y,80
935,43,Male,Divorced,5,Life Sciences,Research & Development,R&D Manager,4,0,0,0,0,10584,66.15,529.2,25,28,Travel_Rarely,Yes,1,11,4,2,3,3,1,4,3,2,Yes,Y,80
936,28,Male,Divorced,4,Other,Finance,Accountant,3,17,6,6,5,21578.4,134.87,1078.96,16,4,Non-Travel,No,1,30,5,3,2,2,1,2,4,2,No,Y,80
937,54,Female,Married,1,Human Resources,Finance,Financial Analyst,2,20,3,2,6,3012,18.82,150.56,25,12,Non-Travel,No,9,28,1,4,4,4,3,2,3,3,No,Y,80
938,46,Male,Married,2,Human Resources,Research & Development,R&D Manager,1,11,1,1,7,6516.6,40.73,325.84,21,5,Travel_Frequently,Yes,6,22,6,3,3,4,1,4,4,1,Yes,Y,80
939,36,Male,Divorced,4,Life Sciences,Finance,Finance Manager,5,30,9,0,2,14415,90.09,720.72,12,16,Non-Travel,Yes,0,43,2,3,4,1,3,4,4,2,No,Y,80
940,62,Male,Married,4,Technical Degree,Human Resources,HR Manager,2,18,8,1,8,13032,81.45,651.6,24,22,Travel_Rarely,No,3,32,4,1,3,1,3,4,3,2,No,Y,80
941,32,Female,Married,5,Medical,IT,Software Engineer,5,16,7,6,3,31809,198.81,1590.48,5,28,Travel_Rarely,Yes,7,28,0,2,2,4,1,2,3,0,No,Y,80
942,27,Female,Divorced,5,Life Sciences,Research & Development,R&D Manager,5,16,10,6,1,31104,194.4,1555.2,9,27,Travel_Rarely,No,0,28,3,1,1,1,4,2,3,1,No,Y,80
943,46,Male,Divorced,5,Medical,Research & Development,Lab Technician,5,21,6,4,7,8271,51.69,413.52,12,23,Travel_Frequently,Yes,6,36,2,4,4,2,2,3,3,3,Yes,Y,80
944,50,Female,Single,1,Medical,Research & Development,Research Scientist,3,10,5,0,5,16574.4,103.59,828.72,6,12,Travel_Rarely,Yes,8,25,4,2,3,3,3,1,3,1,Yes,Y,80
945,41,Male,Single,3,Technical Degree,Sales,Sales Manager,1,24,2,2,5,1683.6,10.52,84.16,11,13,Non-Travel,No,1,34,5,4,1,1,4,4,3,0,No,Y,80
946,36,Male,Divorced,3,Other,Human Resources,HR Manager,4,16,4,4,6,23400,146.25,1170,23,26,Travel_Frequently,Yes,3,29,5,4,3,1,1,4,3,1,No,Y,80
947,35,Female,Married,5,Other,Research & Development,Research Scientist,3,18,7,5,7,24431.4,152.7,1221.6,10,20,Non-Travel,Yes,7,25,0,4,2,1,2,1,3,2,No,Y,80
948,63,Female,Single,2,Medical,Research & Development,Lab Technician,1,12,5,1,8,4610.4,28.81,230.48,25,24,Travel_Frequently,Yes,9,25,6,4,1,4,2,3,3,3,No,Y,80
949,46,Female,Single,1,Marketing,IT,Software Engineer,5,9,9,1,7,19158,119.74,957.92,24,4,Travel_Frequently,Yes,7,9,2,1,2,2,1,1,3,0,No,Y,80
950,28,Female,Single,3,Marketing,Finance,Accountant,1,22,9,4,8,3199.2,19.99,159.92,20,26,Travel_Frequently,No,0,26,4,2,4,3,2,2,3,0,No,Y,80
951,62,Female,Married,1,Human Resources,IT,Software Engineer,2,3,3,3,3,9813.6,61.34,490.72,19,15,Travel_Rarely,No,6,16,3,1,1,2,3,4,4,2,No,Y,80
952,30,Male,Single,2,Other,Research & Development,Lab Technician,5,18,8,0,1,16260,101.62,812.96,19,14,Non-Travel,Yes,6,33,2,1,1,4,4,1,3,2,No,Y,80
953,29,Female,Married,3,Life Sciences,IT,Systems Administrator,2,7,5,1,7,8377.2,52.36,418.88,17,30,Travel_Frequently,No,4,11,6,4,1,1,4,2,3,1,No,Y,80
954,58,Male,Divorced,3,Other,Finance,Finance Manager,3,11,9,2,2,17931.6,112.07,896.56,19,13,Travel_Frequently,Yes,4,12,0,2,3,1,2,3,3,1,No,Y,80
955,40,Female,Divorced,3,Human Resources,Finance,Accountant,2,5,5,3,0,8311.2,51.95,415.6,20,25,Travel_Rarely,Yes,1,13,2,3,4,1,3,4,3,1,Yes,Y,80
956,29,Male,Married,5,Technical Degree,IT,IT Manager,4,18,5,3,1,10068,62.92,503.36,5,10,Travel_Rarely,No,4,25,3,4,4,4,1,2,3,2,No,Y,80
957,28,Male,Divorced,5,Technical Degree,Research & Development,Research Scientist,3,6,6,1,5,6314.4,39.46,315.68,7,9,Travel_Rarely,No,7,19,1,1,1,4,1,4,3,3,No,Y,80
958,49,Female,Married,2,Marketing,Finance,Financial Analyst,4,20,8,0,2,21621.6,135.13,1081.04,23,22,Travel_Rarely,Yes,1,31,2,2,2,1,4,1,3,1,Yes,Y,80
959,43,Female,Divorced,3,Other,Sales,Sales Manager,3,29,2,2,4,25448.4,159.05,1272.4,8,4,Travel_Frequently,Yes,0,41,3,4,1,1,3,1,3,1,Yes,Y,80
960,49,Female,Single,2,Other,IT,Systems Administrator,2,4,2,2,0,3019.2,18.87,150.96,15,8,Non-Travel,Yes,2,9,0,3,4,2,1,1,4,0,No,Y,80
961,35,Male,Married,5,Marketing,Research & Development,Research Scientist,5,3,3,3,2,23871,149.19,1193.52,10,17,Travel_Frequently,Yes,3,8,1,3,3,4,3,3,3,2,Yes,Y,80
962,41,Female,Married,5,Technical Degree,Finance,Financial Analyst,2,8,8,6,6,6200.4,38.75,310,13,6,Non-Travel,Yes,9,19,1,4,4,4,2,3,3,2,Yes,Y,80
963,36,Female,Married,4,Life Sciences,Human Resources,Recruiter,2,12,6,5,5,13462.8,84.14,673.12,7,9,Travel_Frequently,No,2,23,6,2,1,4,4,3,3,3,No,Y,80
964,36,Female,Single,4,Human Resources,Human Resources,HR Associate,3,28,7,4,6,16407,102.54,820.32,15,22,Travel_Rarely,No,3,41,1,3,2,2,3,2,4,3,No,Y,80
965,41,Male,Single,3,Technical Degree,Sales,Sales Executive,4,27,10,6,3,34092,213.07,1704.56,25,18,Travel_Rarely,No,4,33,5,3,4,3,4,2,3,0,No,Y,80
966,47,Male,Divorced,5,Medical,Human Resources,Recruiter,4,18,10,3,8,35757.6,223.48,1787.84,7,14,Travel_Rarely,No,3,20,0,4,2,4,1,1,3,3,No,Y,80
967,30,Female,Married,1,Technical Degree,Research & Development,Research Scientist,1,8,8,6,7,6644.4,41.53,332.24,5,18,Travel_Rarely,No,4,14,0,2,1,3,4,2,3,2,No,Y,80
968,47,Female,Single,3,Other,Human Resources,HR Associate,5,26,10,2,6,40530,253.31,2026.48,14,12,Travel_Frequently,Yes,3,29,3,2,3,1,2,4,4,2,No,Y,80
969,64,Male,Single,2,Other,Finance,Finance Manager,4,22,4,4,1,29193.6,182.46,1459.68,18,15,Non-Travel,Yes,6,29,1,3,2,1,1,1,4,0,Yes,Y,80
970,29,Male,Married,2,Human Resources,IT,Software Engineer,5,1,1,1,1,17382,108.64,869.12,13,9,Travel_Rarely,No,6,16,5,2,3,1,3,1,4,2,No,Y,80
971,26,Male,Married,4,Human Resources,Research & Development,Research Scientist,1,8,8,1,1,5136.6,32.1,256.8,5,10,Non-Travel,Yes,0,9,6,3,2,1,2,4,4,0,No,Y,80
972,26,Male,Divorced,5,Life Sciences,Research & Development,Lab Technician,2,3,3,3,3,17001.6,106.26,850.08,15,10,Non-Travel,No,2,4,1,3,2,1,4,1,3,0,No,Y,80
973,35,Male,Divorced,4,Life Sciences,Sales,Sales Representative,4,3,1,1,1,12792,79.95,639.6,9,26,Non-Travel,Yes,9,12,6,1,2,3,4,1,3,0,No,Y,80
974,30,Male,Divorced,4,Other,Human Resources,HR Manager,2,29,7,1,3,10974,68.59,548.72,20,28,Non-Travel,No,7,41,2,4,2,1,2,1,3,3,No,Y,80
975,64,Male,Married,1,Human Resources,Human Resources,HR Associate,2,20,2,1,5,7982.4,49.89,399.12,6,3,Non-Travel,Yes,1,30,1,3,1,4,4,2,3,3,No,Y,80
976,43,Female,Single,3,Medical,Finance,Finance Manager,3,28,1,0,2,22267.8,139.17,1113.36,16,10,Travel_Frequently,Yes,7,36,4,3,4,4,3,2,4,0,No,Y,80
977,49,Female,Married,3,Other,Finance,Financial Analyst,3,11,8,4,2,9032.4,56.45,451.6,19,21,Non-Travel,Yes,7,15,3,4,2,3,4,3,3,3,No,Y,80
978,23,Female,Divorced,1,Life Sciences,Human Resources,Recruiter,3,3,3,0,3,18617.4,116.36,930.88,25,14,Travel_Rarely,No,0,17,6,1,1,1,4,4,3,0,No,Y,80
979,53,Male,Single,5,Medical,Sales,Sales Representative,4,5,3,1,1,18607.2,116.3,930.4,10,5,Travel_Rarely,Yes,8,9,1,2,2,3,1,3,3,1,No,Y,80
980,60,Female,Divorced,5,Marketing,Sales,Sales Executive,3,2,0,0,2,21450.6,134.07,1072.56,8,8,Travel_Frequently,Yes,1,9,2,1,3,2,3,4,4,1,No,Y,80
981,22,Male,Married,3,Life Sciences,Human Resources,HR Manager,5,1,1,1,1,17808,111.3,890.4,5,5,Non-Travel,Yes,1,1,2,1,3,3,2,3,3,2,No,Y,80
982,54,Male,Single,3,Marketing,Finance,Finance Manager,4,25,7,4,2,26450.4,165.31,1322.48,6,6,Travel_Rarely,Yes,0,37,1,3,4,1,2,4,3,0,No,Y,80
983,36,Male,Divorced,5,Other,Finance,Accountant,2,26,6,0,5,8925.6,55.79,446.32,22,11,Travel_Frequently,No,5,35,5,1,3,2,1,4,3,3,No,Y,80
984,41,Male,Married,2,Human Resources,IT,IT Manager,4,0,0,0,0,20076,125.47,1003.76,15,14,Travel_Frequently,Yes,3,14,6,3,3,4,1,1,3,1,No,Y,80
985,36,Male,Married,5,Life Sciences,Human Resources,Recruiter,5,1,1,1,1,37212,232.57,1860.56,5,17,Travel_Frequently,Yes,7,13,4,2,4,3,3,3,3,3,No,Y,80
986,42,Male,Single,5,Marketing,Research & Development,Research Scientist,2,28,4,2,3,8326.8,52.04,416.32,21,1,Travel_Rarely,No,1,42,5,2,3,1,3,3,3,3,No,Y,80
987,56,Female,Married,3,Technical Degree,Human Resources,Recruiter,1,12,2,2,6,1346.4,8.42,67.36,10,9,Travel_Rarely,No,7,13,1,2,2,2,3,3,3,1,No,Y,80
988,62,Female,Divorced,2,Human Resources,Finance,Financial Analyst,1,8,0,0,6,5056.2,31.6,252.8,10,29,Non-Travel,Yes,7,13,0,4,3,2,2,2,3,0,No,Y,80
989,29,Male,Married,2,Human Resources,Research & Development,Lab Technician,4,19,3,3,0,20378.4,127.37,1018.96,12,5,Travel_Frequently,Yes,3,22,6,2,2,1,3,3,3,1,Yes,Y,80
990,64,Male,Divorced,1,Life Sciences,IT,Systems Administrator,2,6,5,3,6,14278.8,89.24,713.92,20,3,Non-Travel,Yes,0,7,5,1,2,3,4,1,3,1,No,Y,80
991,65,Female,Married,4,Life Sciences,IT,IT Manager,3,11,9,4,0,25041.6,156.51,1252.08,19,19,Non-Travel,Yes,3,11,2,3,2,2,2,1,4,3,No,Y,80
992,40,Male,Married,4,Marketing,Finance,Finance Manager,3,26,3,3,0,26672.4,166.7,1333.6,8,20,Travel_Frequently,No,3,29,0,4,4,4,4,4,3,2,No,Y,80
993,63,Female,Married,1,Medical,Sales,Sales Manager,2,17,1,1,7,13162.8,82.27,658.16,6,14,Non-Travel,Yes,9,18,1,2,2,1,1,4,3,3,Yes,Y,80
994,62,Female,Married,2,Marketing,Research & Development,Research Scientist,2,6,6,6,1,12999.6,81.25,650,16,19,Travel_Rarely,Yes,2,18,6,3,3,4,2,4,3,2,No,Y,80
995,34,Female,Single,1,Life Sciences,Research & Development,Lab Technician,3,24,3,2,3,24332.4,152.08,1216.64,7,7,Travel_Rarely,No,6,35,4,4,4,2,2,4,3,2,No,Y,80
996,65,Male,Married,4,Marketing,IT,Systems Administrator,3,28,3,2,0,6379.2,39.87,318.96,8,25,Travel_Frequently,Yes,6,39,1,4,4,3,2,4,3,1,No,Y,80
997,26,Female,Single,4,Medical,Human Resources,HR Manager,3,7,3,3,5,23436,146.47,1171.76,17,11,Travel_Frequently,No,6,15,4,4,3,4,2,2,3,2,No,Y,80
998,23,Male,Married,4,Other,Research & Development,Lab Technician,1,30,6,2,6,4414.2,27.59,220.72,17,18,Travel_Frequently,Yes,2,31,6,4,2,4,4,4,3,1,No,Y,80
999,61,Male,Married,5,Medical,Human Resources,Recruiter,3,27,2,1,2,20572.2,128.58,1028.64,8,10,Travel_Frequently,No,0,32,1,2,3,4,4,1,3,2,No,Y,80
1000,30,Female,Married,1,Human Resources,Human Resources,Recruiter,1,14,0,0,3,7587,47.42,379.36,24,17,Travel_Rarely,Yes,4,28,4,2,2,2,4,2,3,2,No,Y,80
1001,53,Female,Married,4,Life Sciences,Finance,Financial Analyst,4,20,3,2,8,21564,134.78,1078.24,11,1,Travel_Rarely,Yes,2,24,0,1,3,3,2,4,4,1,No,Y,80
1002,49,Male,Married,5,Technical Degree,Sales,Sales Manager,2,30,8,6,7,16629.6,103.93,831.44,25,3,Non-Travel,Yes,6,30,6,3,3,3,4,2,3,2,No,Y,80
1003,58,Female,Divorced,1,Life Sciences,Research & Development,Research Scientist,3,19,5,1,3,14634,91.46,731.68,6,27,Non-Travel,Yes,1,22,2,3,4,1,4,3,3,0,No,Y,80
1004,35,Male,Divorced,5,Human Resources,Sales,Sales Representative,3,20,1,0,4,5410.8,33.82,270.56,13,8,Travel_Rarely,No,6,32,4,3,1,2,3,2,3,0,No,Y,80
1005,52,Male,Married,4,Marketing,Human Resources,Recruiter,1,6,0,0,1,5164.2,32.28,258.24,21,30,Travel_Frequently,No,4,20,0,4,4,3,1,1,4,0,No,Y,80
1006,64,Female,Single,4,Human Resources,IT,IT Manager,5,20,3,3,1,27426,171.41,1371.28,7,4,Travel_Frequently,No,6,33,0,1,4,4,4,3,3,1,No,Y,80
1007,48,Male,Single,4,Life Sciences,Human Resources,HR Associate,3,17,3,3,3,11136.6,69.6,556.8,16,21,Non-Travel,Yes,9,28,3,3,4,2,3,2,3,1,No,Y,80
1008,40,Male,Single,4,Technical Degree,Research & Development,Research Scientist,4,28,7,5,8,6501.6,40.64,325.12,7,22,Travel_Frequently,No,6,41,4,4,2,1,2,1,3,2,No,Y,80
1009,33,Female,Married,4,Technical Degree,IT,IT Manager,2,8,5,1,5,16922.4,105.77,846.16,6,6,Travel_Frequently,Yes,8,19,2,4,1,2,1,4,4,0,No,Y,80
1010,30,Female,Divorced,1,Other,Finance,Financial Analyst,5,27,2,2,7,29058,181.61,1452.88,19,30,Non-Travel,Yes,1,36,1,3,2,4,4,2,3,0,Yes,Y,80
1011,31,Male,Single,1,Medical,Human Resources,HR Associate,2,9,9,4,7,6657.6,41.61,332.88,6,12,Non-Travel,No,7,24,0,4,1,4,1,4,3,3,No,Y,80
1012,47,Female,Married,4,Marketing,Sales,Sales Manager,5,23,10,6,8,17526,109.54,876.32,11,10,Travel_Frequently,Yes,0,34,1,2,3,2,4,3,3,3,No,Y,80
1013,30,Male,Single,5,Life Sciences,Human Resources,HR Associate,5,22,0,0,0,23784,148.65,1189.2,14,16,Non-Travel,Yes,6,23,6,1,3,4,1,1,4,2,Yes,Y,80
1014,24,Male,Single,4,Other,Research & Development,Lab Technician,1,0,0,0,0,5145,32.16,257.28,16,18,Non-Travel,Yes,4,14,2,4,2,2,3,3,3,1,No,Y,80
1015,60,Male,Single,1,Marketing,IT,Software Engineer,4,18,1,1,6,14332.8,89.58,716.64,21,30,Travel_Frequently,No,4,25,6,2,1,2,1,4,3,3,No,Y,80
1016,55,Male,Single,3,Technical Degree,IT,Software Engineer,3,27,9,2,7,23353.2,145.96,1167.68,9,10,Travel_Rarely,Yes,0,31,0,4,1,1,3,4,3,2,Yes,Y,80
1017,57,Male,Married,3,Medical,Research & Development,Lab Technician,1,12,10,3,0,7540.2,47.13,377.04,11,8,Travel_Frequently,No,3,24,4,2,1,1,1,1,3,0,No,Y,80
1018,26,Male,Divorced,4,Human Resources,Sales,Sales Manager,1,25,4,0,2,6377.4,39.86,318.88,25,8,Travel_Frequently,No,1,35,4,2,1,2,1,3,3,3,No,Y,80
1019,37,Male,Married,4,Medical,IT,IT Manager,1,16,1,1,2,7829.4,48.93,391.44,25,14,Non-Travel,Yes,5,25,6,4,3,4,1,3,4,1,Yes,Y,80
1020,24,Male,Married,5,Medical,Research & Development,Research Scientist,5,13,7,3,7,36411,227.57,1820.56,21,10,Travel_Rarely,Yes,8,16,5,3,2,4,2,4,4,2,No,Y,80
1021,47,Male,Married,4,Technical Degree,Sales,Sales Manager,4,15,6,2,8,26138.4,163.37,1306.96,11,14,Travel_Rarely,No,8,26,0,1,4,2,4,4,3,1,No,Y,80
1022,49,Female,Married,5,Other,IT,Systems Administrator,5,22,3,3,6,10206,63.79,510.32,17,27,Travel_Frequently,Yes,2,22,3,3,2,3,1,2,3,3,No,Y,80
1023,49,Male,Married,5,Technical Degree,Finance,Accountant,1,17,3,3,8,1441.8,9.01,72.08,15,1,Travel_Rarely,No,1,31,0,4,3,4,2,1,4,1,No,Y,80
1024,47,Female,Married,1,Human Resources,IT,Software Engineer,1,20,1,1,8,5412.6,33.83,270.64,6,2,Non-Travel,No,0,20,5,2,3,3,2,4,3,3,No,Y,80
1025,25,Female,Divorced,2,Other,Sales,Sales Executive,5,6,0,0,1,41934,262.09,2096.72,9,11,Non-Travel,Yes,1,18,6,1,4,3,2,1,3,2,Yes,Y,80
1026,32,Male,Single,2,Technical Degree,IT,Systems Administrator,1,20,8,0,6,2852.4,17.83,142.64,6,1,Travel_Frequently,Yes,0,24,6,3,2,4,4,2,3,3,No,Y,80
1027,62,Female,Married,1,Other,Human Resources,HR Manager,1,25,10,4,4,5043.6,31.52,252.16,24,12,Travel_Frequently,No,4,26,5,4,4,2,3,3,3,2,No,Y,80
1028,26,Female,Married,4,Other,Finance,Finance Manager,5,21,6,5,8,15762,98.51,788.08,13,17,Travel_Rarely,No,8,28,5,3,4,2,4,4,3,3,No,Y,80
1029,37,Female,Single,1,Other,Finance,Accountant,3,16,7,0,8,21558.6,134.74,1077.92,14,8,Travel_Rarely,No,9,22,5,3,3,2,4,3,4,0,No,Y,80
1030,42,Female,Single,3,Other,Sales,Sales Manager,2,17,4,4,7,5647.2,35.3,282.4,5,2,Travel_Frequently,Yes,4,22,6,2,1,4,4,2,4,3,No,Y,80
1031,39,Female,Divorced,3,Other,Sales,Sales Executive,5,29,0,0,6,12768,79.8,638.4,15,18,Travel_Frequently,Yes,5,30,5,2,1,3,3,1,3,0,No,Y,80
